Group,IsPFAS(haveCF2),Compound name,Code,Solvent_used_for_NMR,SMILES,Internal Standard,FluorineInConjSystem,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70
Per- and polyfluorinated carboxylic acids,True,perfluoropropionic acid,COOH_1,CDCl3,O=C(O)C(F)(F)C(F)(F)F,,0.0,,,,,-122.45,-122.45,,-83.4,-83.4,-83.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Per- and polyfluorinated carboxylic acids,True,perfluorobutanoic acid,COOH_2,CDCl3,O=C(O)C(F)(F)C(F)(F)C(F)(F)F,,0.0,,,,,-119.78,-119.78,,-127.39,-127.39,,-81.14,-81.14,-81.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Per- and polyfluorinated carboxylic acids,True,perfluoropentanoic acid,COOH_3,CDCl3,O=C(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,,0.0,,,,,-119.41,-119.41,,-123.99,-123.99,,-126.26,-126.26,,-81.19,-81.19,-81.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Per- and polyfluorinated carboxylic acids,True,perfluorohexanoic acid,COOH_4,CDCl3,O=C(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,,0.0,,,,,-119.23,-119.23,,-122.87,-122.87,,-123.25,-123.25,,-126.44,-126.44,,-81.06,-81.06,-81.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Per- and polyfluorinated carboxylic acids,True,perfluoroheptanoic acid,COOH_5,CDCl3,O=C(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,,0.0,,,,,-119.14,-119.14,,-122.01,-122.01,,-122.99,-122.99,,-122.99,-122.99,,-126.29,-126.29,,-80.96,-80.96,-80.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Per- and polyfluorinated carboxylic acids,True,perfluorooctanoic acid,COOH_6,CDCl3,O=C(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,,0.0,,,,,-119.16,-119.16,,-121.84,-121.84,,-122.19,-122.19,,-122.88,-122.88,,-123,-123.0,,-126.27,-126.27,,-80.95,-80.95,-80.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Per- and polyfluorinated carboxylic acids,True,perfluorononanoic acid,COOH_7,CDCl3,O=C(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,,0.0,,,,,-119.15,-119.15,,-121.81,-121.81,,-122.04,-122.04,,-122.04,-122.04,,-122.85,-122.85,,-122.98,-122.98,,-126.26,-126.26,,-80.95,-80.95,-80.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Per- and polyfluorinated carboxylic acids,True,perfluorododecanoic acid,COOH_8,CD3OD,O=C(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,,0.0,,,,,-119.17,-119.17,,-121.89,-121.89,,-121.89,-121.89,,-121.89,-121.89,,-121.89,-121.89,,-121.89,-121.89,,-122.83,-122.83,,-122.83,-122.83,,-122.99,-122.99,,-126.26,-126.26,,-80.97,-80.97,-80.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Per- and polyfluorinated carboxylic acids,True,perfluorotetradecanoic acid,COOH_9,CD3OD,O=C(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,,0.0,,,,,-119.15,-119.15,,-121.74,-121.74,,-121.74,-121.74,,-121.74,-121.74,,-121.74,-121.74,,-121.74,-121.74,,-121.74,-121.74,,-121.74,-121.74,,-121.74,-121.74,,-122.81,-122.81,,-122.98,-122.98,,-126.22,-126.22,,-80.93,-80.93,-80.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Per- and polyfluorinated carboxylic acids,True,Octafluoroadipic acid,COOH_10,CD3OD,O=C(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(=O)O,,0.0,,,,,-119.44,-119.44,,-123.04,-123.04,,-123.04,-123.04,,-119.44,-119.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Per- and polyfluorinated carboxylic acids,True,"2,2,3,3,4,4,5,5,6,6,7,7-dodecafluorooctanedioic Acid",COOH_11,CD3OD,O=C(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(=O)O,,0.0,,,,,-119.24,-119.24,,-121.93,-121.93,,-123.11,-123.11,,-123.11,-123.11,,-121.93,-121.93,,-119.24,-119.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Per- and polyfluorinated carboxylic acids,True,"2,2,3,3,4,4,5,5,6,6,7,7,8,8-tetradecafluorononanedioic acid",COOH_12,CD3OD,O=C(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(=O)O,,0.0,,,,,-119.21,-119.21,,-121.86,-121.86,,-122.11,-122.11,,-123.0,-123.0,,-122.11,-122.11,,-121.86,-121.86,,-119.21,-119.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Per- and polyfluorinated carboxylic acids,True,4:2 fluorotelomer carboxylic acid,COOH_13,CDCl3,O=C(O)CC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,,0.0,,,,,,-112.44,-112.44,,-124.14,-124.14,,-126.12,-126.12,,-81.23,-81.23,-81.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Per- and polyfluorinated carboxylic acids,True,6:2 fluorotelomer carboxylic acid,COOH_14,CDCl3,O=C(O)CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,,0.0,,,,,,-112.18,-112.18,,-121.95,-121.95,,-122.97,-122.97,,-123.17,-123.17,,-126.27,-126.27,,-80.97,-80.97,-80.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Per- and polyfluorinated carboxylic acids,True,8:2 fluorotelomer carboxylic acid,COOH_15,CDCl3,O=C(O)CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,,0.0,,,,,,-112.16,-112.16,,-121.73,-121.73,,-122.0,-122.0,,-122.0,-122.0,,-122.82,-122.82,,-123.11,-123.11,,-126.23,-126.23,,-80.93,-80.93,-80.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Per- and polyfluorinated carboxylic acids,True,(E)-4:2 Fluorotelomer unsaturated carboxylic acid,COOH_16,CDCl3,O=C(O)C=C(F)C(F)(F)C(F)(F)C(F)(F)F,,1.0,,,,,,-109.19,,-119.93,-119.93,,-127.28,-127.28,,-80.91,-80.91,-80.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Per- and polyfluorinated carboxylic acids,True,(Z)-6:2 Fluorotelomer unsaturated carboxylic acid,COOH_17,CDCl3,O=C(O)C=C(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,,1.0,,,,,,-109.08,,-118.89,-118.89,,-122.91,-122.91,,-123.05,-123.05,,-126.33,-126.33,,-80.96,-80.96,-80.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Per- and polyfluorinated carboxylic acids,True,(Z)-8:2 Fluorotelomer unsaturated carboxylic acid,COOH_18,CDCl3,O=C(O)/C=C(\F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,,1.0,,,,,,-109.02,,-118.82,-118.82,,-121.9,-121.9,,-122.09,-122.09,,-122.82,-122.82,,-122.82,-122.82,,-126.24,-126.24,,-80.93,-80.93,-80.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Per- and polyfluorinated carboxylic acids,True,"(Z)-3,4,4,5,5,6,6,7,7,8,8,9,9,10,10,11,11,12,12,12-Icosafluoro-2-dodecenoic acid",COOH_19,CDCl3,O=C(O)/C=C(\F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,,1.0,,,,,,-108.98,,-118.82,-118.82,,-121.88,-121.88,,-121.88,-121.88,,-121.88,-121.88,,-121.88,-121.88,,-122.79,-122.79,,-122.79,-122.79,,-126.24,-126.24,,-80.95,-80.95,-80.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Per- and polyfluorinated carboxylic acids,True,7H-perfluoroheptanoic acid,COOH_20,CDCl3,O=C(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)F,,0.0,,,,,-119.21,-119.21,,-122.09,-122.09,,-123.12,-123.12,,-123.67,-123.67,,-129.73,-129.73,,-137.39,-137.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Per- and polyfluorinated carboxylic acids,True,8H-perfluorooctanoic acid,COOH_21,CDCl3,O=C(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)F,,0.0,,,,,-119.17,-119.17,,-121.9,-121.9,,-122.24,-122.24,,-123.02,-123.02,,-123.52,-123.52,,-129.59,-129.59,,-137.31,-137.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Per- and polyfluorinated carboxylic acids,True,9H-perfluorononanoic acid,COOH_22,CDCl3,O=C(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)F,,0.0,,,,,-119.17,-119.17,,-121.82,-121.82,,-122.1,-122.1,,-122.1,-122.1,,-123,-123.0,,-123.48,-123.48,,-129.49,-129.49,,-137.3,-137.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Per- and polyfluorinated acrylates,True,"3,3,4,4,5,5,6,6,6-Nonafluorohexyl methacrylate",acrylates_1,CDCl3,C=C(C)C(=O)OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,,1.0,,,,,,,,,,-113.89,-113.89,,-124.56,-124.56,,-126.06,-126.06,,-81.2,-81.2,-81.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Per- and polyfluorinated acrylates,True,6:2 fluorotelomer acrylate,acrylates_2,CDCl3,C=CC(=O)OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,,1.0,,,,,,,,,-113.67,-113.67,,-121.91,-121.91,,-122.91,-122.91,,-123.63,-123.63,,-126.23,-126.23,,-81.0,-81.0,-81.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Per- and polyfluorinated acrylates,True,8:2 fluorotelomer acrylate,acrylates_3,CDCl3,C=CC(=O)OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,,1.0,,,,,,,,,-113.71,-113.71,,-121.76,-121.76,,-122.01,-122.01,,-122.01,-122.01,,-122.82,-122.82,,-123.65,-123.65,,-126.24,-126.24,,-80.96,-80.96,-80.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Per- and polyfluorinated acrylates,True,10:2 fluorotelomer acrylate,acrylates_4,CDCl3,C=CC(=O)OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,,1.0,,,,,,,,,-113.71,-113.71,,-121.88,-121.88,,-121.88,-121.88,,-121.88,-121.88,,-121.88,-121.88,,-121.88,-121.88,,-122.8,-122.8,,-123.65,-123.65,,-126.23,-126.23,,-80.93,-80.93,-80.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Per- and polyfluorinated acrylates,True,"3,3,4,4,5,5,6,6,6-nonafluorohexyl methacrylate",acrylates_5,CDCl3,C=C(C)C(=O)OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,,1.0,,,,,,,,,,-113.87,-113.87,,-124.56,-124.56,,-126.07,-126.07,,-81.21,-81.21,-81.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Per- and polyfluorinated acrylates,True,8:2 fluorotelomer methacrylate,acrylates_6,CDCl3,C=C(C)C(=O)OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,,1.0,,,,,,,,,,-113.66,-113.66,,-121.7,-121.7,,-121.97,-121.97,,-121.97,-121.97,,-122.79,-122.79,,-122.79,-122.79,,-126.3,-126.3,,-81.0,-81.0,-81.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Per- and polyfluorinated acrylates,True,2-(N-Ethylperfluorooctanesulfonamido)ethyl acrylate,acrylates_7,CDCl3,C=CC(=O)OCCN(CC)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,,1.0,,,,,,,,,,,,,,,-112.24,-112.24,,-120.33,-120.33,,-121.61,-121.61,,-121.81,-121.81,,-121.98,-121.98,,-122.79,-122.79,,-126.21,-126.21,,-80.91,-80.91,-80.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Per- and polyfluorinated acrylates,True,3-(Perfluoro-5-methylhexyl)-2-hydroxypropyl methacrylate,acrylates_8,CDCl3,C=C(C)C(=O)OCC(O)CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(C(F)(F)F)C(F)(F)F,,1.0,,,,,,,,,,,,-113.22,-113.22,,-115.19,-115.19,,-120.73,-120.73,,-123.27,-123.27,,-186.19,,-72.02,-72.02,-72.02,,-72.02,-72.02,-72.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Polyfluorinated alcohols,True,2:2 fluorotelomer alcohol,alcohols_1,CDCl3,OCCC(F)(F)C(F)(F)F,,0.0,,,,,-123.57,-123.57,,-83.77,-83.77,-83.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Polyfluorinated alcohols,True,4:2 fluorotelomer alcohol,alcohols_2,CDCl3,OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,,0.0,,,,,-114.02,-114.02,,-124.88,-124.88,,-126.25,-126.25,,-81.33,-81.33,-81.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Polyfluorinated alcohols,True,6:2 fluorotelomer alcohol,alcohols_3,CDCl3,OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,,0.0,,,,,-113.78,-113.78,,-122.1,-122.1,,-123.06,-123.06,,-123.92,-123.92,,-126.34,-126.34,,-81.07,-81.07,-81.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Polyfluorinated alcohols,True,8:2 fluorotelomer alcohol,alcohols_4,CDCl3,OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,,0.0,,,,,-113.73,-113.73,,-121.84,-121.84,,-122.06,-122.06,,-122.06,-122.06,,-122.86,-122.86,,-123.85,-123.85,,-126.26,-126.26,,-80.96,-80.96,-80.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Polyfluorinated alcohols,True,10:2 fluorotelomer alcohol,alcohols_5,CDCl3,OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,,0.0,,,,,-113.71,-113.71,,-121.9,-121.9,,-121.9,-121.9,,-121.9,-121.9,,-121.9,-121.9,,-121.9,-121.9,,-122.8,-122.8,,-123.83,-123.83,,-126.22,-126.22,,-80.91,-80.91,-80.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Polyfluorinated alcohols,True,"2,2,3,3,3-pentafluoropropan-1-ol",alcohols_6,CDCl3,OCC(F)(F)C(F)(F)F,,0.0,,,,-126.69,-126.69,,-84.19,-84.19,-84.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Polyfluorinated alcohols,True,"1H,1H-perfluoro-1-octanol",alcohols_7,CDCl3,OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,,0.0,,,,-122.22,-122.22,,-122.22,-122.22,,-122.44,-122.44,,-122.91,-122.91,,-123.74,-123.74,,-126.28,-126.28,,-80.98,-80.98,-80.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Polyfluorinated alcohols,True,"1H,1H-perfluoro-1-decanol",alcohols_8,CDCl3,OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,,0.0,,,,-121.92,-121.92,,-122.01,-122.01,,-122.01,-122.01,,-122.178,-122.178,,-122.43,-122.43,,-122.83,-122.83,,-123.7,-123.7,,-126.24,-126.24,,-80.93,-80.93,-80.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Polyfluorinated alcohols,True,"2,2,3,3,4,4,5,5-Octafluoro-1-pentanol",alcohols_9,CDCl3,OCC(F)(F)C(F)(F)C(F)(F)C(F)F,,0.0,,,,-122.62,-122.62,,-126.13,-126.13,,-130.73,-130.73,,-137.72,-137.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Polyfluorinated alcohols,True,"1,1,1,3,3,3-hexafluoro-2-propanol",alcohols_10,CD3OD,OC(C(F)(F)F)C(F)(F)F,,0.0,,,,-76.4,-76.4,-76.4,,-76.4,-76.4,-76.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fluorotelomer olefins,True,"3,3,4,4,5,5,6,6,6-Nonafluoro-1-hexene",olefins_1,CDCl3,C=CC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,,0.0,,,,-114.2,-114.2,,-124.63,-124.63,,-125.9,-125.9,,-81.28,-81.28,-81.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fluorotelomer olefins,True,"3,3,4,4,5,5,6,6,7,7,8,8,9,9,10,10,10-heptadecafluorodec-1-ene",olefins_2,CDCl3,C=CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,,0.0,,,,-114.06,-114.06,,-121.58,-121.58,,-122.08,-122.08,,-122.08,-122.08,,-122.87,-122.87,,-123.77,-123.77,,-126.33,-126.33,,-81.11,-81.11,-81.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fluorotelomer olefins,True,"3,3,4,4,5,5,6,6,7,7,8,8,9,9,10,10,11,11,12,12,12-henicosafluorododec-1-ene",olefins_3,CDCl3,C=CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,,0.0,,,,-113.99,-113.99,,-121.55,-121.55,,-121.86,-121.86,,-121.86,-121.86,,-121.99,-121.99,,-121.99,-121.99,,-122.82,-122.82,,-123.73,-123.73,,-126.25,-126.25,,-80.96,-80.96,-80.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
polyfluorinated ethers,True,Methyl Perfluorobutyl Ether,ethers_0,CDCl3,COC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,,0.0,,,,-88.39,-88.39,,-126.22,-126.22,,-126.62,-126.62,,-81.07,-81.07,-81.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Per- and polyfluorinated alkanes,True,perfluoroheptane,alkanes_1,DMSO-d6,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,,0.0,-80.75,,-80.75,-80.75,,-126.08,-126.08,,-122.7,-122.7,,-122.07,-122.07,,-122.7,-122.7,,-126.08,-126.08,,-80.75,-80.75,-80.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Per- and polyfluorinated alkanes,True,perfluorooctane,alkanes_2,DMSO-d6,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,,0.0,-80.73,,-80.73,-80.73,,-126.06,-126.06,,-122.65,-122.65,,-121.88,-121.88,,-121.88,-121.88,,-122.65,-122.65,,-126.06,-126.06,,-80.73,-80.73,-80.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Per- and polyfluorinated alkanes,True,perfluorononane,alkanes_3,DMSO-d6,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,,0.0,-80.72,,-80.72,-80.72,,-126.06,-126.06,,-122.63,-122.63,,-121.81,-121.81,,-121.7,-121.7,,-121.81,-121.81,,-122.63,-122.63,,-126.06,-126.06,,-80.72,-80.72,-80.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Per- and polyfluorinated alkanes,True,perfluorodecane,alkanes_4,DMSO-d6,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,,0.0,-80.72,,-80.72,-80.72,,-126.05,-126.05,,-122.63,-122.63,,-121.82,-121.82,,-121.66,-121.66,,-121.66,-121.66,,-121.82,-121.82,,-122.63,-122.63,,-126.05,-126.05,,-80.72,-80.72,-80.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Per- and polyfluorinated sulfur-containing compounds,True,perfluoroethane sulfonic acid,SO3H_1,CDCl3,O=S(=O)(O)C(F)(F)C(F)(F)F,,0.0,,,,,,-118.91,-118.91,,-80.51,-80.51,-80.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Per- and polyfluorinated sulfur-containing compounds,True,Perfluoropropanesulfonic acid,SO3H_2,CDCl3,O=S(=O)(O)C(F)(F)C(F)(F)C(F)(F)F,,0.0,,,,,,-115.25,-115.25,,-124.91,-124.91,,-80.6,-80.6,-80.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Per- and polyfluorinated sulfur-containing compounds,True,perfluorobutane sulfonic acid,SO3H_3,CDCl3,O=S(=O)(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,,0.0,,,,,,-114.79,-114.79,,-121.95,-121.95,,-126.22,-126.22,,-81.14,-81.14,-81.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Per- and polyfluorinated sulfur-containing compounds,True,perfluoropentanesulfonic acid,SO3H_4,CDCl3,O=S(=O)(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,,0.0,,,,,,-114.65,-114.65,,-121.81,-121.81,,-122.63,-122.63,,-126.03,-126.03,,-80.68,-80.68,-80.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Per- and polyfluorinated sulfur-containing compounds,True,perfluorohexane sulfonic acid,SO3H_5,CDCl3,O=S(=O)(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,,0.0,,,,,,-114.19,-114.19,,-120.14,-120.14,,-121.29,-121.29,,-122.21,-122.21,,-125.47,-125.47,,-80.01,-80.01,-80.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Per- and polyfluorinated sulfur-containing compounds,True,perfluorooctane sulfonic acid,SO3H_6,CDCl3,O=S(=O)(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,,0.0,,,,,,-114.18,-114.18,,-120.08,-120.08,,-121.06,-121.06,,-121.28,-121.28,,-121.28,-121.28,,-122.07,-122.07,,-125.4,-125.4,,-79.95,-79.95,-79.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Per- and polyfluorinated sulfur-containing compounds,True,perfluorodecane sulfonic acid,SO3H_7,CDCl3,O=S(=O)(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,,0.0,,,,,,-114.49,-114.49,,-120.59,-120.59,,-121.64,-121.64,,-121.64,-121.64,,-121.64,-121.64,,-121.64,-121.64,,-121.64,-121.64,,-122.59,-122.59,,-125.99,-125.99,,-80.63,-80.63,-80.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Per- and polyfluorinated sulfur-containing compounds,True,"3,3,4,4,5,5,6,6,7,7,8,8,8-tridecafluorooctane-1-thiol",SO3H_8,CDCl3,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CCS,,0.0,-81.0,,-81,-81.0,,-126.29,-126.29,,-123.67,-123.67,,-123.0,-123.0,,-122.04,-122.04,,-114.5,-114.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Per- and polyfluorinated sulfur-containing compounds,True,"2,2,3,3,4,4,5,5,6,6,7,7,7-tridecafluoroheptane-1-thiol",SO3H_9,CDCl3,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CS,,0.0,-81.05,,-81.05,-81.05,,-126.28,-126.28,,-123.63,-123.63,,-122.95,-122.95,,-121.98,-121.98,,-114.47,-114.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Per- and polyfluorinated sulfur-containing compounds,True,6:2 fluorotelomer sulfonic acid,SO3H_10,CDCl3,O=S(=O)(O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,,0.0,,,,,,,,-113.65,-113.65,,-121.79,-121.79,,-122.79,-122.79,,-123.17,-123.17,,-126.07,-126.07,,-80.73,-80.73,-80.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
